00,00,00,00,00,00,02,02,02,02,02,00,00,00,00,00,00,00,00,00,03,03,03,03,03,03,03,03,00,00,00,00,00,04,04,04,04,04,04,04,04,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,08,08,00,00,00,12,12,12,12,12,12,12,12,12,12,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,02,02,02,02,02,02,02,02,00,00,00,00,00,00,00,00,03,03,03,03,03,03,00,00,00,00,00,04,04,04,04,04,04,04,04,04,04,00,00,00,00,08,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,08,08,08,08,08,00,12,12,12,12,12,12,12,12,12,12,12,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,02,02,02,02,02,02,02,02,00,00,00,00,00,00,00,00,00,00,03,03,03,03,00,00,00,00,00,04,04,04,04,04,04,04,04,04,04,04,04,04,04,08,08,08,08,08,08,08,08,08,08,08,00,00,00,00,00,00,00,00,00,00,08,08,08,08,08,08,08,08,00,12,12,12,12,12,12,12,12,12,12,00,00,00,13,13,13,00,00,00,00,00,
00,00,00,02,02,02,02,02,02,02,00,00,00,00,00,00,00,00,00,00,00,00,03,00,00,00,00,00,00,00,00,04,04,04,04,04,04,04,04,04,04,04,04,04,08,08,08,08,08,08,08,08,08,08,08,08,08,08,00,00,00,00,00,00,00,08,08,08,08,08,08,08,08,12,12,12,12,12,12,12,12,12,12,12,00,00,00,00,00,13,13,13,13,00,00,00,
00,00,00,02,02,02,02,02,02,00,00,00,00,00,00,00,00,00,00,00,00,00,03,00,00,00,00,00,00,00,04,04,04,04,04,04,04,04,04,04,04,04,04,04,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,00,00,08,08,08,08,08,08,08,08,08,12,12,12,12,12,12,12,12,12,12,12,00,00,00,00,00,13,13,13,13,13,00,00,
00,00,00,00,02,02,02,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,12,12,12,12,12,12,12,12,12,12,00,00,00,00,00,13,13,13,13,13,13,13,00,
00,00,00,00,00,02,02,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,12,12,12,12,12,12,12,12,12,00,00,00,00,00,13,13,13,13,13,13,13,13,13,00,
00,00,00,00,00,02,02,02,00,00,00,00,00,00,00,00,00,00,00,00,00,01,01,01,01,01,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,09,09,09,09,09,09,09,09,09,09,09,09,08,08,08,08,09,08,08,08,08,08,08,08,08,08,08,08,08,08,12,12,12,12,12,12,12,12,00,00,00,00,00,00,13,13,13,13,13,13,13,13,13,00,
00,00,00,00,00,02,02,02,00,00,00,00,00,00,00,00,00,00,00,00,01,01,01,01,01,01,01,04,04,04,04,04,04,04,04,04,04,04,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,08,08,08,08,08,08,08,08,08,08,08,12,12,12,12,12,12,12,12,00,00,00,00,00,00,00,13,13,13,13,13,13,13,13,00,
00,00,00,00,00,00,02,02,00,00,00,00,00,00,00,00,00,00,00,01,01,01,01,01,01,01,01,04,04,04,04,04,04,04,04,04,04,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,08,08,08,08,08,08,08,08,08,07,12,12,12,12,12,12,12,12,00,00,00,00,00,00,00,13,13,13,13,13,13,13,13,00,
00,00,00,00,00,02,02,02,00,00,00,00,00,00,00,00,00,00,00,01,01,01,01,01,01,01,01,01,04,04,04,04,04,04,04,01,01,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,07,07,07,07,08,08,08,08,08,08,07,07,12,12,12,12,12,12,00,00,00,00,00,00,00,00,13,13,13,13,13,13,13,00,00,
00,00,00,00,02,02,02,02,00,00,00,00,00,00,00,00,00,01,01,01,01,01,01,01,01,01,01,01,01,04,04,01,01,01,01,01,01,01,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,07,07,07,07,07,07,07,07,07,07,07,07,07,12,12,12,12,12,00,00,00,00,00,00,00,13,13,13,13,13,13,13,13,00,00,
00,00,00,00,02,02,02,02,00,00,00,00,00,00,00,00,00,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,09,09,09,09,09,00,00,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,09,07,07,07,07,07,07,07,07,07,07,07,07,07,12,12,12,12,00,00,00,00,00,00,00,00,00,13,13,13,13,13,13,13,00,
00,00,00,00,02,02,02,02,02,00,00,00,00,00,00,00,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,09,09,09,09,09,00,00,00,00,00,00,00,09,09,09,09,09,09,09,09,09,09,09,09,09,07,07,07,07,07,07,07,07,07,07,07,07,07,12,12,12,12,12,00,00,00,00,00,00,00,00,13,13,13,13,13,13,13,00,
00,00,00,00,02,02,02,02,00,00,00,00,00,00,00,00,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,09,09,09,09,09,09,00,00,00,00,00,00,00,00,00,00,09,09,00,00,00,07,07,07,07,07,07,07,07,07,07,07,07,07,07,07,07,07,12,12,12,12,12,12,00,00,00,00,00,00,00,00,13,13,13,13,13,13,00,
00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,09,09,09,06,06,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,07,07,07,07,07,07,07,07,07,07,07,07,07,07,11,11,12,12,12,12,11,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,06,06,06,06,06,06,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,07,07,07,07,07,07,07,07,07,07,07,11,11,11,11,11,11,11,11,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,06,06,06,06,06,06,06,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,07,07,07,07,07,07,07,07,07,07,11,11,11,11,11,11,11,11,11,11,00,00,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,06,06,06,06,06,06,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,07,07,07,07,07,07,07,07,07,11,11,11,11,11,11,11,11,11,11,11,00,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,06,06,06,06,06,06,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,07,07,07,07,07,07,07,07,07,11,11,11,11,11,11,11,11,11,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,06,06,06,06,06,06,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,07,07,07,07,07,07,07,07,07,07,11,11,11,11,11,11,11,11,11,11,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,06,06,06,06,06,06,06,00,00,00,00,00,00,00,00,00,00,00,07,07,07,07,07,07,07,07,07,07,07,07,07,07,07,11,11,11,11,11,11,11,11,11,11,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,06,01,01,06,06,06,06,06,06,06,06,06,00,00,00,00,00,00,00,00,00,00,07,07,07,07,07,07,07,07,07,07,07,07,07,07,07,11,11,11,11,11,11,11,11,11,11,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,01,01,01,01,01,01,01,01,01,01,01,01,01,01,06,06,06,06,06,06,06,06,06,06,06,06,06,06,00,00,00,00,00,00,00,00,00,00,07,07,07,07,07,07,07,07,07,07,07,07,07,07,07,11,11,11,11,11,11,11,11,11,11,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,01,01,01,01,01,01,01,01,01,01,06,06,06,06,06,06,06,06,06,06,06,06,06,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,07,07,07,07,07,07,07,07,10,10,11,11,11,11,11,11,11,11,11,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,01,01,01,01,06,01,01,01,01,06,06,06,06,06,06,06,06,06,06,06,06,06,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,07,07,07,07,10,10,10,10,11,11,11,11,11,11,11,11,11,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,15,15,15,15,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,15,15,15,15,00,15,15,15,15,15,15,00,00,15,15,00,15,00,00,00,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,14,14,14,14,14,14,14,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,00,00,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,14,14,14,14,14,14,14,14,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,00,00,10,10,10,10,10,10,10,10,10,10,10,10,10,14,14,14,14,14,14,14,14,14,14,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,05,05,05,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,14,14,14,14,14,14,14,14,14,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,05,05,05,05,05,05,15,15,15,15,00,15,15,15,15,15,15,15,15,15,15,15,15,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,14,14,14,14,14,14,14,14,14,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,05,05,05,05,05,05,05,00,00,00,00,00,00,00,15,15,15,15,15,15,15,15,15,15,15,10,10,10,10,10,10,10,10,10,10,10,10,14,14,14,14,14,14,14,14,14,14,14,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,06,05,05,05,05,05,05,05,00,00,00,00,00,00,00,00,00,00,00,00,15,15,15,15,15,15,15,15,10,10,10,10,10,10,10,10,10,10,14,14,14,14,14,14,14,14,14,14,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,06,05,06,06,06,06,06,06,05,05,05,05,06,06,05,05,05,05,05,05,05,05,05,00,00,00,00,00,00,00,00,00,00,00,00,00,15,15,15,15,15,15,15,15,15,10,10,10,10,10,10,10,14,14,14,14,14,14,14,14,14,14,14,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,15,15,15,15,15,15,15,15,15,15,10,10,10,10,10,14,14,14,14,14,14,14,14,14,14,14,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,15,15,15,15,15,15,15,15,15,10,10,10,10,14,14,14,14,14,14,14,14,14,14,14,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,15,15,15,15,15,15,15,15,15,10,10,10,10,14,14,14,14,14,14,14,14,14,14,14,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,15,15,15,15,15,15,15,15,15,10,10,10,10,14,14,14,14,14,14,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,05,05,05,
